# docId	topicIri	latestSearchDate	lastUpdated	lastAuthor	context	contextIri	release	releaseDate	gene	geneOmim	disease	omim	status-overall	status-stg1	status-stg2	status-scoring	outcome	outcomeScoringGroup	intervention	interventionScoringGroup	severity	likelihood	natureOfIntervention	effectiveness	overall
AC042	/AC042	Thu Mar 11 00:00:00 UTC 2021	Mon, 20 Sep 2021 22:21:55 -0000	Gilmore Mari	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC042	1.0.0	Mon, 20 Sep 2021 00:00:00 -0000	CALM3	114183	Catecholaminergic Polymorphic Ventricular Tachycardia	618782	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Antiarrhythmic therapy with beta-blockers and consideration for more intensive therapies as indicated	GroupA	3	3C	3	3A	12CA
AC042	/AC042	Thu Mar 11 00:00:00 UTC 2021	Mon, 20 Sep 2021 22:21:55 -0000	Gilmore Mari	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC042	1.0.0	Mon, 20 Sep 2021 00:00:00 -0000	TECRL	617242	Catecholaminergic Polymorphic Ventricular Tachycardia	614021	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Antiarrhythmic therapy with beta-blockers and consideration for more intensive therapies as indicated	GroupA	3	3C	3	3A	12CA
AC042	/AC042	Thu Mar 11 00:00:00 UTC 2021	Mon, 20 Sep 2021 22:21:55 -0000	Gilmore Mari	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC042	1.0.0	Mon, 20 Sep 2021 00:00:00 -0000	RYR2	180902	Catecholaminergic Polymorphic Ventricular Tachycardia	604772	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Avoidance of intense exercise	GroupA	3	3C	3	2N	11CN
AC042	/AC042	Thu Mar 11 00:00:00 UTC 2021	Mon, 20 Sep 2021 22:21:55 -0000	Gilmore Mari	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC042	1.0.0	Mon, 20 Sep 2021 00:00:00 -0000	CASQ2	114251	Catecholaminergic Polymorphic Ventricular Tachycardia	611938	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Avoidance of intense exercise	GroupA	3	3C	3	2N	11CN
AC042	/AC042	Thu Mar 11 00:00:00 UTC 2021	Mon, 20 Sep 2021 22:21:55 -0000	Gilmore Mari	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC042	1.0.0	Mon, 20 Sep 2021 00:00:00 -0000	TRDN	603283	Catecholaminergic Polymorphic Ventricular Tachycardia	615441	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Avoidance of intense exercise	GroupA	3	3C	3	2N	11CN
AC042	/AC042	Thu Mar 11 00:00:00 UTC 2021	Mon, 20 Sep 2021 22:21:55 -0000	Gilmore Mari	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC042	1.0.0	Mon, 20 Sep 2021 00:00:00 -0000	CALM1	114180	Catecholaminergic Polymorphic Ventricular Tachycardia	614916	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Avoidance of intense exercise	GroupA	3	3C	3	2N	11CN
AC042	/AC042	Thu Mar 11 00:00:00 UTC 2021	Mon, 20 Sep 2021 22:21:55 -0000	Gilmore Mari	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC042	1.0.0	Mon, 20 Sep 2021 00:00:00 -0000	CALM2	114182	Catecholaminergic Polymorphic Ventricular Tachycardia	616249	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Avoidance of intense exercise	GroupA	3	3C	3	2N	11CN
AC042	/AC042	Thu Mar 11 00:00:00 UTC 2021	Mon, 20 Sep 2021 22:21:55 -0000	Gilmore Mari	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC042	1.0.0	Mon, 20 Sep 2021 00:00:00 -0000	CALM3	114183	Catecholaminergic Polymorphic Ventricular Tachycardia	618782	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Avoidance of intense exercise	GroupA	3	3C	3	2N	11CN
AC042	/AC042	Thu Mar 11 00:00:00 UTC 2021	Mon, 20 Sep 2021 22:21:55 -0000	Gilmore Mari	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC042	1.0.0	Mon, 20 Sep 2021 00:00:00 -0000	TECRL	617242	Catecholaminergic Polymorphic Ventricular Tachycardia	614021	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Avoidance of intense exercise	GroupA	3	3C	3	2N	11CN
AC1027	/AC1027	Mon Jun 21 00:00:00 UTC 2021	Tue, 21 Sep 2021 16:52:45 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC1027	1.0.1	Tue, 21 Sep 2021 00:00:00 -0000	GBA	606463	Early-Onset and Late-Onset Adult Monogenic Parkinson Disease	(No paired disease(s) for gene)	Released	Failed	Incomplete	Incomplete		N/A		N/A					
AC1027	/AC1027	Mon Jun 21 00:00:00 UTC 2021	Tue, 21 Sep 2021 16:52:45 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC1027	1.0.1	Tue, 21 Sep 2021 00:00:00 -0000	LRRK2	609007	Early-Onset and Late-Onset Adult Monogenic Parkinson Disease	(No paired disease(s) for gene)	Released	Failed	Incomplete	Incomplete		N/A		N/A					
AC1027	/AC1027	Mon Jun 21 00:00:00 UTC 2021	Tue, 21 Sep 2021 16:52:45 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC1027	1.0.1	Tue, 21 Sep 2021 00:00:00 -0000	PARK2	602544	Early-Onset and Late-Onset Adult Monogenic Parkinson Disease	(No paired disease(s) for gene)	Released	Failed	Incomplete	Incomplete		N/A		N/A					
AC1027	/AC1027	Mon Jun 21 00:00:00 UTC 2021	Tue, 21 Sep 2021 16:52:45 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC1027	1.0.1	Tue, 21 Sep 2021 00:00:00 -0000	PARK7	602533	Early-Onset and Late-Onset Adult Monogenic Parkinson Disease	(No paired disease(s) for gene)	Released	Failed	Incomplete	Incomplete		N/A		N/A					
AC1027	/AC1027	Mon Jun 21 00:00:00 UTC 2021	Tue, 21 Sep 2021 16:52:45 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC1027	1.0.1	Tue, 21 Sep 2021 00:00:00 -0000	PINK1	608309	Early-Onset and Late-Onset Adult Monogenic Parkinson Disease	(No paired disease(s) for gene)	Released	Failed	Incomplete	Incomplete		N/A		N/A					
AC1027	/AC1027	Mon Jun 21 00:00:00 UTC 2021	Tue, 21 Sep 2021 16:52:45 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC1027	1.0.1	Tue, 21 Sep 2021 00:00:00 -0000	SNCA	163890	Early-Onset and Late-Onset Adult Monogenic Parkinson Disease	(No paired disease(s) for gene)	Released	Failed	Incomplete	Incomplete		N/A		N/A					
AC1027	/AC1027	Mon Jun 21 00:00:00 UTC 2021	Tue, 21 Sep 2021 16:52:45 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC1027	1.0.1	Tue, 21 Sep 2021 00:00:00 -0000	VPS13C	608879	Early-Onset and Late-Onset Adult Monogenic Parkinson Disease	(No paired disease(s) for gene)	Released	Failed	Incomplete	Incomplete		N/A		N/A					
AC1027	/AC1027	Mon Jun 21 00:00:00 UTC 2021	Tue, 21 Sep 2021 16:52:45 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC1027	1.0.1	Tue, 21 Sep 2021 00:00:00 -0000	VPS35	601501	Early-Onset and Late-Onset Adult Monogenic Parkinson Disease	(No paired disease(s) for gene)	Released	Failed	Incomplete	Incomplete		N/A		N/A					
AC065	/AC065	Mon Aug 03 00:00:00 UTC 2020	Tue, 04 May 2021 22:25:07 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC065	1.0.1	Tue, 04 May 2021 00:00:00 -0000	LDLR	606945	Homozygous Familial Hypercholesterolemia	143890	Released	Complete	Complete	Complete	Clinical cardiovascular events	GroupA	Lipid lowering medications and diet to FH appropriate LDL-C goal	GroupA	2	3C	2	2A	9CA
AC065	/AC065	Mon Aug 03 00:00:00 UTC 2020	Tue, 04 May 2021 22:25:07 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC065	1.0.1	Tue, 04 May 2021 00:00:00 -0000	APOB	107730	Homozygous Familial Hypercholesterolemia	144010	Released	Complete	Complete	Complete	Clinical cardiovascular events	GroupA	Lipid lowering medications and diet to FH appropriate LDL-C goal	GroupA	2	3C	2	2A	9CA
AC065	/AC065	Mon Aug 03 00:00:00 UTC 2020	Tue, 04 May 2021 22:25:07 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC065	1.0.1	Tue, 04 May 2021 00:00:00 -0000	PCSK9	607786	Homozygous Familial Hypercholesterolemia	603776	Released	Complete	Complete	Complete	Clinical cardiovascular events	GroupA	Lipid lowering medications and diet to FH appropriate LDL-C goal	GroupA	2	3C	2	2A	9CA
AC065	/AC065	Mon Aug 03 00:00:00 UTC 2020	Tue, 04 May 2021 22:25:07 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC065	1.0.1	Tue, 04 May 2021 00:00:00 -0000	LDLR	606945	Homozygous Familial Hypercholesterolemia	143890	Released	Complete	Complete	Complete	Clinical cardiovascular events	GroupA	Lipid lowering therapy (including apheresis) to FH appropriate LDL-C goal	GroupA	2	3C	2	3A	10CA
AC065	/AC065	Mon Aug 03 00:00:00 UTC 2020	Tue, 04 May 2021 22:25:07 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC065	1.0.1	Tue, 04 May 2021 00:00:00 -0000	APOB	107730	Homozygous Familial Hypercholesterolemia	144010	Released	Complete	Complete	Complete	Clinical cardiovascular events	GroupA	Lipid lowering therapy (including apheresis) to FH appropriate LDL-C goal	GroupA	2	3C	2	3A	10CA
AC065	/AC065	Mon Aug 03 00:00:00 UTC 2020	Tue, 04 May 2021 22:25:07 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC065	1.0.1	Tue, 04 May 2021 00:00:00 -0000	PCSK9	607786	Homozygous Familial Hypercholesterolemia	603776	Released	Complete	Complete	Complete	Clinical cardiovascular events	GroupA	Lipid lowering therapy (including apheresis) to FH appropriate LDL-C goal	GroupA	2	3C	2	3A	10CA
AC1023	/AC1023	Tue Mar 02 00:00:00 UTC 2021	Wed, 02 Jun 2021 21:07:31 -0000	Hunter Jessica	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC1023	1.0.0	Wed, 02 Jun 2021 00:00:00 -0000	PTPN11	176876	Noonan Syndrome with Multiple Lentigines	176876	Released	Complete	Complete	Complete	Cardiac manifestations	GroupA	Cardiac surveillance including cardiac imaging and electrocardiogram	GroupA	2	3C	3	0D	8CD
AC021	/AC021	Wed Mar 31 00:00:00 UTC 2021	Wed, 05 May 2021 23:51:18 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC021	1.0.1	Wed, 05 May 2021 00:00:00 -0000	NF2	607379	Neurofibromatosis Type II	101000	Released	Complete	Complete	Complete	Morbidity and mortality from NF2-related tumors	GroupA	Management in specialty centers with multidisciplinary teams for comprehensive care (includes hearing preservation and augmentation, appropriate surveillance, and downstream management)	GroupA	2	3C	3	2B	10CB
AC122	/AC122	Wed Jun 26 00:00:00 UTC 2019	Tue, 28 Apr 2020 21:58:25 -0000	Gilmore Mari	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC122	1.0.1	Tue, 28 Apr 2020 00:00:00 -0000	MUT	609058	Methylmalonic Acidemia	251000	Released	Complete	Complete	Complete	Morbidity (B12 responsive and unresponsive form)	GroupA	Metabolic management (includes dietary modification, l-carnitine, antibiotics)	GroupA	2	3C	2	2B	9CB
AC122	/AC122	Wed Jun 26 00:00:00 UTC 2019	Tue, 28 Apr 2020 21:58:25 -0000	Gilmore Mari	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC122	1.0.1	Tue, 28 Apr 2020 00:00:00 -0000	MMAA	607481	Methylmalonic Acidemia	251100	Released	Complete	Complete	Complete	Morbidity (B12 responsive and unresponsive form)	GroupA	Metabolic management (includes dietary modification, l-carnitine, antibiotics)	GroupA	2	3C	2	2B	9CB
AC122	/AC122	Wed Jun 26 00:00:00 UTC 2019	Tue, 28 Apr 2020 21:58:25 -0000	Gilmore Mari	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC122	1.0.1	Tue, 28 Apr 2020 00:00:00 -0000	MMAB	607568	Methylmalonic Acidemia	251110	Released	Complete	Complete	Complete	Morbidity (B12 responsive and unresponsive form)	GroupA	Metabolic management (includes dietary modification, l-carnitine, antibiotics)	GroupA	2	3C	2	2B	9CB
AC122	/AC122	Wed Jun 26 00:00:00 UTC 2019	Tue, 28 Apr 2020 21:58:25 -0000	Gilmore Mari	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC122	1.0.1	Tue, 28 Apr 2020 00:00:00 -0000	MMADHC	611935	Methylmalonic Acidemia	277410	Released	Complete	Complete	Complete	Morbidity (B12 responsive and unresponsive form)	GroupA	Metabolic management (includes dietary modification, l-carnitine, antibiotics)	GroupA	2	3C	2	2B	9CB
AC122	/AC122	Wed Jun 26 00:00:00 UTC 2019	Tue, 28 Apr 2020 21:58:25 -0000	Gilmore Mari	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC122	1.0.1	Tue, 28 Apr 2020 00:00:00 -0000	MCEE	608419	Methylmalonic Acidemia	251120	Released	Complete	Complete	Complete	Morbidity (B12 responsive and unresponsive form)	GroupA	Metabolic management (includes dietary modification, l-carnitine, antibiotics)	GroupA	2	3C	2	2B	9CB
AC1017	/AC1017	Mon Oct 26 00:00:00 UTC 2020	Sat, 30 Jan 2021 00:00:41 -0000	Hunter Jessica	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC1017	1.0.0	Fri, 29 Jan 2021 00:00:00 -0000	ASS1	603470	Citrullinemia	215700	Released	Complete	Complete	Complete	Morbidity and mortality due to hyperammonemic crises	GroupA	Referral to specialist to guide dietary management, arginine, and nitrogen scavengers and emergency management to mitigate hyperammonemic crises	GroupA	2	3C	2	3B	10CB
AC070	/AC070	Mon Feb 10 00:00:00 UTC 2020	Wed, 19 Aug 2020 23:22:08 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC070	1.0.1	Wed, 19 Aug 2020 00:00:00 -0000	MUTYH	604933	MUTYH-Associated Polyposis	(No paired disease(s) for gene)	Released	Failed	Incomplete	Incomplete		N/A		N/A					
AC080	/AC080	Wed Mar 06 00:00:00 UTC 2019	Mon, 13 Sep 2021 19:52:11 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC080	1.0.3	Mon, 13 Sep 2021 00:00:00 -0000	RET	164761	Multiple Endocrine Neoplasia IIA, Familial Medullary Thyroid Cancer	155240	Released	Complete	Complete	Complete	Medullary thyroid cancer	GroupA	Prophylactic Thyroidectomy	GroupA	2	3C	1	3A	9CA
AC080	/AC080	Wed Mar 06 00:00:00 UTC 2019	Mon, 13 Sep 2021 19:52:11 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC080	1.0.3	Mon, 13 Sep 2021 00:00:00 -0000	RET	164761	Multiple Endocrine Neoplasia IIA, Familial Medullary Thyroid Cancer	171400	Released	Complete	Complete	Complete	Medullary thyroid cancer	GroupA	Prophylactic Thyroidectomy	GroupA	2	3C	1	3A	9CA
AC080	/AC080	Wed Mar 06 00:00:00 UTC 2019	Mon, 13 Sep 2021 19:52:11 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC080	1.0.3	Mon, 13 Sep 2021 00:00:00 -0000	RET	164761	Multiple Endocrine Neoplasia IIA, Familial Medullary Thyroid Cancer	155240	Released	Complete	Complete	Complete	Pheochromocytoma	GroupA	Biochemical surveillance	GroupA	2	2C	3	3D	10CD
AC080	/AC080	Wed Mar 06 00:00:00 UTC 2019	Mon, 13 Sep 2021 19:52:11 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC080	1.0.3	Mon, 13 Sep 2021 00:00:00 -0000	RET	164761	Multiple Endocrine Neoplasia IIA, Familial Medullary Thyroid Cancer	171400	Released	Complete	Complete	Complete	Pheochromocytoma	GroupA	Biochemical surveillance	GroupA	2	2C	3	3D	10CD
AC080	/AC080	Wed Mar 06 00:00:00 UTC 2019	Mon, 13 Sep 2021 19:52:11 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC080	1.0.3	Mon, 13 Sep 2021 00:00:00 -0000	RET	164761	Multiple Endocrine Neoplasia IIA, Familial Medullary Thyroid Cancer	155240	Released	Complete	Complete	Complete	Hyperparathyroidism	GroupA	Biochemical surveillance	GroupA	1	2C	3	3D	9CD
AC080	/AC080	Wed Mar 06 00:00:00 UTC 2019	Mon, 13 Sep 2021 19:52:11 -0000	Pak Christine	Pediatric	https://actionability.clinicalgenome.org/ac/Pediatric/api/sepio/doc/AC080	1.0.3	Mon, 13 Sep 2021 00:00:00 -0000	RET	164761	Multiple Endocrine Neoplasia IIA, Familial Medullary Thyroid Cancer	171400	Released	Complete	Complete	Complete	Hyperparathyroidism	GroupA	Biochemical surveillance	GroupA	1	2C	3	3D	9CD
