"B4GALT7","HGNC:930","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=B4GALT7&subject=","2016-08-22T17:46:22Z"
"B9D1","HGNC:24123","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=B9D1&subject=","2016-08-22T17:46:23Z"
"BAG3","HGNC:939","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BAG3&subject=","2015-02-12T20:07:18Z"
"BAP1","HGNC:950","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BAP1&subject=","2019-12-27T15:13:50Z"
"BARD1","HGNC:952","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BARD1&subject=","2020-05-01T15:36:01Z"
"BBS12","HGNC:26648","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BBS12&subject=","2016-08-22T17:46:24Z"
"BBS5","HGNC:970","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BBS5&subject=","2015-10-12T03:35:00Z"
"BBS7","HGNC:18758","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BBS7&subject=","2016-08-22T17:46:25Z"
"BCHE","HGNC:983","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BCHE&subject=","2016-08-22T17:46:26Z"
"BCKDHB","HGNC:987","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BCKDHB&subject=","2016-08-22T17:46:26Z"
"BCKDK","HGNC:16902","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BCKDK&subject=","2016-08-22T17:46:27Z"
"BCL11A","HGNC:13221","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BCL11A&subject=","2017-04-13T18:38:55Z"
"BCL2L11","HGNC:994","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BCL2L11&subject=","2018-06-21T18:08:49Z"
"BCLAF1","HGNC:16863","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BCLAF1&subject=","2018-06-28T13:48:57Z"
"BCOR","HGNC:20893","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BCOR&subject=","2012-10-04T19:16:22Z"
"BCR","HGNC:1014","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BCR&subject=","2012-07-10T22:53:32Z"
"BCS1L","HGNC:1020","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BCS1L&subject=","2016-08-22T17:46:28Z"
"BIN1","HGNC:1052","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BIN1&subject=","2016-08-22T17:46:29Z"
"BLM","HGNC:1058","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BLM&subject=","2016-08-22T17:46:29Z"
"BLNK","HGNC:14211","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BLNK&subject=","2016-08-22T17:46:30Z"
"BMP4","HGNC:1071","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BMP4&subject=","2021-11-09T17:20:49Z"
"BMPER","HGNC:24154","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BMPER&subject=","2016-08-22T17:46:31Z"
"BMPR1A","HGNC:1076","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BMPR1A&subject=","2020-06-24T16:47:13Z"
"BMPR2","HGNC:1078","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BMPR2&subject=","2020-08-26T16:19:41Z"
"BPHL","HGNC:1094","Dosage Sensitivity Unlikely","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BPHL&subject=","2021-02-02T17:39:43Z"
"BPNT2","HGNC:26019","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BPNT2&subject=","2016-08-22T17:49:31Z"
"BPY2","HGNC:13508","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BPY2&subject=","2012-08-22T13:38:06Z"
"BRAF","HGNC:1097","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BRAF&subject=","2014-08-04T19:36:36Z"
"BRAT1","HGNC:21701","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BRAT1&subject=","2016-08-22T17:46:32Z"
"BRCA1","HGNC:1100","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BRCA1&subject=","2021-09-23T12:27:44Z"
"BRCA2","HGNC:1101","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BRCA2&subject=","2021-07-14T16:56:45Z"
"BRIP1","HGNC:20473","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BRIP1&subject=","2019-02-15T21:58:42Z"
"BRWD3","HGNC:17342","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BRWD3&subject=","2012-04-25T19:13:01Z"
"BSND","HGNC:16512","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BSND&subject=","2012-05-17T20:09:35Z"
"BTD","HGNC:1122","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BTD&subject=","2015-05-21T13:12:18Z"
"BTK","HGNC:1133","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=BTK&subject=","2021-03-24T16:27:18Z"
"C19orf12","HGNC:25443","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=C19orf12&subject=","2016-08-22T17:46:34Z"
"C1QB","HGNC:1242","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=C1QB&subject=","2017-01-17T18:05:58Z"
"CA12","HGNC:1371","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CA12&subject=","2016-08-22T17:46:36Z"
"CA5A","HGNC:1377","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CA5A&subject=","2016-08-22T17:46:37Z"
"CA8","HGNC:1382","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CA8&subject=","2016-08-22T17:46:37Z"
"CABP2","HGNC:1385","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CABP2&subject=","2021-08-20T14:04:01Z"
"CABP4","HGNC:1386","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CABP4&subject=","2016-08-22T17:46:38Z"
"CACNA1A","HGNC:1388","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CACNA1A&subject=","2017-05-21T23:42:42Z"
"CACNA1C","HGNC:1390","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CACNA1C&subject=","2016-03-24T19:23:05Z"
"CACNA1S","HGNC:1397","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CACNA1S&subject=","2016-01-18T18:42:13Z"
"CADPS2","HGNC:16018","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CADPS2&subject=","2012-07-10T22:51:42Z"
"CAMK2A","HGNC:1460","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CAMK2A&subject=","2019-09-04T15:19:56Z"
"CAMK2B","HGNC:1461","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CAMK2B&subject=","2018-06-28T13:57:29Z"
"CAMTA1","HGNC:18806","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CAMTA1&subject=","2017-12-14T19:57:45Z"
"CANT1","HGNC:19721","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CANT1&subject=","2016-08-22T17:46:39Z"
"CAPN3","HGNC:1480","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CAPN3&subject=","2016-08-22T17:46:40Z"
"CARD14","HGNC:16446","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CARD14&subject=","2013-08-01T16:41:48Z"
"CASK","HGNC:1497","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CASK&subject=","2012-06-28T19:09:55Z"
"CASP10","HGNC:1500","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CASP10&subject=","2020-04-10T21:24:57Z"
"CASQ2","HGNC:1513","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CASQ2&subject=","2016-08-22T17:46:41Z"
"CASR","HGNC:1514","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CASR&subject=","2012-03-02T23:26:38Z"
"CASZ1","HGNC:26002","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CASZ1&subject=","2019-04-25T21:07:36Z"
"CATSPER2","HGNC:18810","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CATSPER2&subject=","2012-09-20T19:37:27Z"
"CBFB","HGNC:1539","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CBFB&subject=","2012-02-22T15:19:44Z"
"CBL","HGNC:1541","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CBL&subject=","2019-04-24T16:56:14Z"
"CBS","HGNC:1550","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CBS&subject=","2016-08-22T17:46:41Z"
"CBY2","HGNC:30720","Dosage Sensitivity Unlikely","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CBY2&subject=","2021-02-03T13:26:42Z"
"CC2D2A","HGNC:29253","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CC2D2A&subject=","2013-07-17T14:12:35Z"
"CCBE1","HGNC:29426","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CCBE1&subject=","2016-08-22T17:46:42Z"
"CCDC103","HGNC:32700","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CCDC103&subject=","2016-08-22T17:46:43Z"
"CCDC39","HGNC:25244","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CCDC39&subject=","2016-08-22T17:46:45Z"
"CCDC40","HGNC:26090","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CCDC40&subject=","2016-08-22T17:46:46Z"
"CCDC8","HGNC:25367","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CCDC8&subject=","2016-08-22T17:46:46Z"
"CCN6","HGNC:12771","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CCN6&subject=","2016-08-22T17:53:27Z"
"CCNQ","HGNC:28434","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CCNQ&subject=","2013-04-26T19:17:29Z"
"CCT5","HGNC:1618","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CCT5&subject=","2016-08-22T17:46:47Z"
"CD19","HGNC:1633","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CD19&subject=","2016-08-22T17:46:47Z"
"CD27","HGNC:11922","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CD27&subject=","2016-08-22T17:46:48Z"
"CD36","HGNC:1663","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CD36&subject=","2016-08-22T17:46:49Z"
"CD3D","HGNC:1673","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CD3D&subject=","2016-08-22T17:46:49Z"
"CD3E","HGNC:1674","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CD3E&subject=","2017-05-09T04:34:42Z"
"CD3G","HGNC:1675","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CD3G&subject=","2016-08-22T17:46:50Z"
"CD40LG","HGNC:11935","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CD40LG&subject=","2020-04-08T17:33:25Z"
"CD59","HGNC:1689","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CD59&subject=","2016-08-22T17:46:51Z"
"CD8A","HGNC:1706","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CD8A&subject=","2016-08-22T17:46:52Z"
"CDAN1","HGNC:1713","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CDAN1&subject=","2016-08-22T17:46:53Z"
"CDC42BPB","HGNC:1738","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CDC42BPB&subject=","2018-10-24T17:58:37Z"
"CDH1","HGNC:1748","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CDH1&subject=","2020-04-10T15:02:12Z"
"CDH15","HGNC:1754","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CDH15&subject=","2013-08-08T14:28:39Z"
"CDH23","HGNC:13733","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CDH23&subject=","2016-08-22T17:46:54Z"
"CDHR1","HGNC:14550","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CDHR1&subject=","2016-08-22T17:46:55Z"
"CDIN1","HGNC:26929","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CDIN1&subject=","2016-08-22T17:46:33Z"
"CDK4","HGNC:1773","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CDK4&subject=","2020-09-02T14:08:46Z"
"CDK5RAP2","HGNC:18672","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CDK5RAP2&subject=","2016-08-22T17:46:55Z"
"CDK6","HGNC:1777","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CDK6&subject=","2016-08-22T17:46:56Z"
"CDKL5","HGNC:11411","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CDKL5&subject=","2012-07-12T19:05:44Z"
"CDKN1B","HGNC:1785","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CDKN1B&subject=","2020-07-08T21:02:40Z"
"CDKN1C","HGNC:1786","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CDKN1C&subject=","2020-09-25T15:51:14Z"
"CDT1","HGNC:24576","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CDT1&subject=","2016-08-22T17:46:57Z"
"CDY1","HGNC:1809","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CDY1&subject=","2012-08-22T14:37:34Z"
"CEBPE","HGNC:1836","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CEBPE&subject=","2016-08-22T17:46:58Z"
"CENPJ","HGNC:17272","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CENPJ&subject=","2016-08-22T17:46:59Z"
"CENPP","HGNC:32933","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CENPP&subject=","2012-09-19T14:12:20Z"
"CEP164","HGNC:29182","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CEP164&subject=","2016-08-22T17:47:00Z"
