seqName,errors,warnings,failedGenes
"MW620717.1 |Human respiratory syncytial virus B isolate 18510-B-Jul18-severe attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620716.1 |Human respiratory syncytial virus B isolate 18488-B-Jul18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620718.1 |Human respiratory syncytial virus B isolate 18518-B-Jul18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620719.1 |Human respiratory syncytial virus B isolate 18595-Aug19 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620720.1 |Human respiratory syncytial virus B isolate 18678-B-Jul18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620721.1 |Human respiratory syncytial virus B isolate 18932-B-Jul18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620722.1 |Human respiratory syncytial virus B isolate 18940-B-Jul18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620723.1 |Human respiratory syncytial virus B isolate 19263-B-Jul18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620724.1 |Human respiratory syncytial virus B isolate 19308-B-Jul18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620725.1 |Human respiratory syncytial virus B isolate 19314-B-Jul18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620726.1 |Human respiratory syncytial virus B isolate 19622-B-Jul18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620727.1 |Human respiratory syncytial virus B isolate 19853-B-Jul18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620728.1 |Human respiratory syncytial virus B isolate 19934-B-Jul18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620729.1 |Human respiratory syncytial virus B isolate 20187-Aug19 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620730.1 |Human respiratory syncytial virus B isolate 20326-B-Jul18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620731.1 |Human respiratory syncytial virus B isolate 20582-B-Jul18-severe attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620732.1 |Human respiratory syncytial virus B isolate 20686-B-Jul18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620733.1 |Human respiratory syncytial virus B isolate 21189-B-Aug18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620734.1 |Human respiratory syncytial virus B isolate 21197-B-Aug18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620735.1 |Human respiratory syncytial virus B isolate 21277-B-Aug18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620736.1 |Human respiratory syncytial virus B isolate 21755-B-Aug18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620737.1 |Human respiratory syncytial virus B isolate 21913-B-Aug18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620739.1 |Human respiratory syncytial virus B isolate 22540-B-Aug18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620741.1 |Human respiratory syncytial virus B isolate 23046-B-Aug18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620742.1 |Human respiratory syncytial virus B isolate 23362-B-Aug18-severe attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620740.1 |Human respiratory syncytial virus B isolate 22924-B-Aug18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620743.1 |Human respiratory syncytial virus B isolate 23397-B-Aug18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620744.1 |Human respiratory syncytial virus B isolate 23819-B-Aug18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620738.1 |Human respiratory syncytial virus B isolate 22423-B-Aug18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620745.1 |Human respiratory syncytial virus B isolate 24416-B-Sep18-severe attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620747.1 |Human respiratory syncytial virus B isolate 25254-B-Sep18-severe attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620749.1 |Human respiratory syncytial virus B isolate 26680-B-Sep18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620750.1 |Human respiratory syncytial virus B isolate 2675-May20 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620752.1 |Human respiratory syncytial virus B isolate 27028-B-Sep18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620753.1 |Human respiratory syncytial virus B isolate 27507-Jul20 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620755.1 |Human respiratory syncytial virus B isolate 27691-B-Oct18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620762.1 |Human respiratory syncytial virus B isolate 30100-B-Oct18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620766.1 |Human respiratory syncytial virus B isolate 31162-B-Nov18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620764.1 |Human respiratory syncytial virus B isolate 3058-B-Feb18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620763.1 |Human respiratory syncytial virus B isolate 30350-B-Nov18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620769.1 |Human respiratory syncytial virus B isolate 31595-B-Nov18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620770.1 |Human respiratory syncytial virus B isolate 32531-B-Nov18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620772.1 |Human respiratory syncytial virus B isolate 33166-B-Nov18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620773.1 |Human respiratory syncytial virus B isolate 34923-B-Dec18-severe attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620774.1 |Human respiratory syncytial virus B isolate 3539-Feb20 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620775.1 |Human respiratory syncytial virus B isolate 35425-Dec2018-severe attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620776.1 |Human respiratory syncytial virus B isolate 35845-Feb19 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620777.1 |Human respiratory syncytial virus B isolate 36791-Aug20 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620778.1 |Human respiratory syncytial virus B isolate 3754-Nov19 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620781.1 |Human respiratory syncytial virus B isolate 4934-Mar20 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620785.1 |Human respiratory syncytial virus B isolate 5653-Mar20 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620784.1 |Human respiratory syncytial virus B isolate 5180-B-Feb18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620786.1 |Human respiratory syncytial virus B isolate 6151-B-Mar18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620794.1 |Human respiratory syncytial virus B isolate 7101-B-Mar18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620796.1 |Human respiratory syncytial virus B isolate 7347-Mar19 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620800.1 |Human respiratory syncytial virus B isolate 8676-B-Mar18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620803.1 |Human respiratory syncytial virus B isolate 9139-B-Apr18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620804.1 |Human respiratory syncytial virus B isolate 9806-B-Apr18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620805.1 |Human respiratory syncytial virus B isolate 9857-Apr20 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW620806.1 |Human respiratory syncytial virus B isolate 9948-B-Apr18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448308.1 |Human respiratory syncytial virus B isolate KEN/1408/2018 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448309.1 |Human respiratory syncytial virus B isolate KEN/1409/2018 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448310.1 |Human respiratory syncytial virus B isolate KEN/1410/2018 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448307.1 |Human respiratory syncytial virus B isolate KEN/1407/2018 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448311.1 |Human respiratory syncytial virus B isolate KEN/1411/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448312.1 |Human respiratory syncytial virus B isolate KEN/1412/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448313.1 |Human respiratory syncytial virus B isolate KEN/1413/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448314.1 |Human respiratory syncytial virus B isolate KEN/1414/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448315.1 |Human respiratory syncytial virus B isolate KEN/1415/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448316.1 |Human respiratory syncytial virus B isolate KEN/1416/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448318.1 |Human respiratory syncytial virus B isolate KEN/1418/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448317.1 |Human respiratory syncytial virus B isolate KEN/1417/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448319.1 |Human respiratory syncytial virus B isolate KEN/1419/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448320.1 |Human respiratory syncytial virus B isolate KEN/1420/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448321.1 |Human respiratory syncytial virus B isolate KEN/1421/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448322.1 |Human respiratory syncytial virus B isolate KEN/1422/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448323.1 |Human respiratory syncytial virus B isolate KEN/1423/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448325.1 |Human respiratory syncytial virus B isolate KEN/1425/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448326.1 |Human respiratory syncytial virus B isolate KEN/1426/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448324.1 |Human respiratory syncytial virus B isolate KEN/1424/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448327.1 |Human respiratory syncytial virus B isolate KEN/1427/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448328.1 |Human respiratory syncytial virus B isolate KEN/1428/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448330.1 |Human respiratory syncytial virus B isolate KEN/1430/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448331.1 |Human respiratory syncytial virus B isolate KEN/1431/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448332.1 |Human respiratory syncytial virus B isolate KEN/1432/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448329.1 |Human respiratory syncytial virus B isolate KEN/1429/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448333.1 |Human respiratory syncytial virus B isolate KEN/1433/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448334.1 |Human respiratory syncytial virus B isolate KEN/1434/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448336.1 |Human respiratory syncytial virus B isolate KEN/1436/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448335.1 |Human respiratory syncytial virus B isolate KEN/1435/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MZ448337.1 |Human respiratory syncytial virus B isolate KEN/1437/2019 attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
